Mesure54
temps(s);entree;sortie
0.0;1.0;-0.10084547214016502
2.51831074436e-05;0.9996829223075361;-0.10071089693955945
5.03662148872e-05;0.9987318903066703;-0.10051245538133875
7.55493223308e-05;0.9971475070994674;-0.10025027330828563
0.000100732429774;0.99493077743107;-0.09992451698457358
0.000125915537218;0.992083107052534;-0.09953539299032944
0.000151098644662;0.9886063018293647;-0.09908314809062958
0.000176281752105;0.9845025665963166;-0.09856806907901243
0.000201464859549;0.9797745037591863;-0.09799048259560686
0.000226647966992;0.9744251116444819;-0.09735075491999162
0.000251831074436;0.9684577825980192;-0.09664929173891708
0.00027701418188;0.9618763008336466;-0.09588653788903682
0.000302197289323;0.9546848400334659;-0.09506297707481215
0.000327380396767;0.946887960701069;-0.0941791315617682
0.00035256350421;0.93849060726947;-0.09323556184529654
0.000377746611654;0.9294981049655668;-0.09223286629521389
0.000402929719098;0.9199161564331194;-0.09117168077630279
0.000428112826541;0.9097508381163878;-0.09005267824507447
0.000453295933985;0.899008596406722;-0.08887656832300987
0.000478479041429;0.8876962435545485;-0.08764409684654931
0.000503662148872;0.8758209533493445;-0.08635604539411636
0.000528845256316;0.8633902565703414;-0.08501323079047568
0.000554028363759;0.8504120362108398;-0.08361650458873907
0.000579211471203;0.8368945224791678;-0.08216675253034868
0.000604394578647;0.8228462875794489;-0.08066489398337913
0.00062957768609;0.8082762402754935;-0.0791118813595154
0.000654760793534;0.7931936202412581;-0.07750869951007572
0.000679943900977;0.7776079922014563;-0.07585636510146297
0.000705127008421;0.7615292398660369;-0.0741559259704401
0.000730310115865;0.7449675596623766;-0.07240846045963877
0.000755493223308;0.7279334542691597;-0.07061507673372257
0.000780676330752;0.7104377259560488;-0.0687769120766386
0.000805859438195;0.692491469733367;-0.06689513217040255
0.000831042545639;0.674106066316137;-0.06497093035587513
0.000856225653083;0.6552931749069402;-0.06300552687599877
0.000881408760526;0.6360647258021696;-0.0610001681019738
0.00090659186797;0.6164329128263689;-0.05895612574286546
0.000931774975413;0.5964101855994526;-0.05687469603914276
0.000956958082857;0.5760092416417125;-0.0547571989406607
0.000982141190301;0.5552430183216172;-0.05260497726960688
0.00100732429774;0.5341246846515094;-0.050419395868943506
0.00103250740519;0.512667632936407;-0.04820184073688503
0.00105769051263;0.4908854702811999;-0.04595371814795985
0.00108287362008;0.468792009961631;-0.043676453761213686
0.00110805672752;0.44640126266453356;-0.04137149171612023
