Mesure35
temps(s);entree;sortie
0.0;1.0;-6.160826047276369
0.000164482310563;0.9996829223075361;-6.088189789224816
0.000328964621127;0.9987318903066703;-6.011692672833965
0.00049344693169;0.9971475070994674;-5.931383209162102
0.000657929242253;0.99493077743107;-5.847312326888081
0.000822411552816;0.992083107052534;-5.759533340014605
0.00098689386338;0.9886063018293647;-5.66810191405889
0.00115137617394;0.9845025665963167;-5.573076030752053
0.00131585848451;0.9797745037591863;-5.4745159512697015
0.00148034079507;0.9744251116444819;-5.37248417801698
0.00164482310563;0.9684577825980192;-5.267045414992328
0.0018093054162;0.9618763008336467;-5.1582665267551
0.00197378772676;0.9546848400334659;-5.046216496023035
0.00213827003732;0.946887960701069;-4.930966379926508
0.00230275234789;0.93849060726947;-4.81258926494725
0.00246723465845;0.9294981049655668;-4.691160220570181
0.00263171696901;0.9199161564331194;-4.566756251677675
0.00279619927958;0.9097508381163878;-4.439456249716516
0.00296068159014;0.899008596406722;-4.309340942668449
0.0031251639007;0.8876962435545485;-4.176492843856096
0.00328964621127;0.8758209533493445;-4.040996199616698
0.00345412852183;0.8633902565703414;-3.902936935876844
0.00361861083239;0.8504120362108399;-3.7624026036620686
0.00378309314295;0.8368945224791677;-3.6194823235759124
0.00394757545352;0.8228462875794489;-3.4742667292836082
0.00411205776408;0.8082762402754934;-3.326847910036256
0.00427654007464;0.7931936202412582;-3.177319352271916
0.00444102238521;0.7776079922014564;-3.0257758803306993
0.00460550469577;0.761529239866037;-2.8723135963213835
0.00476998700633;0.7449675596623766;-2.71702981917776
0.0049344693169;0.7279334542691597;-2.5600230229432954
0.00509895162746;0.7104377259560488;-2.401392774323291
0.00526343393802;0.692491469733367;-2.2412396695441243
0.00542791624859;0.6741060663161371;-2.0796652705596
0.00559239855915;0.6552931749069402;-1.9167720406449038
0.00575688086971;0.6360647258021697;-1.7526632794189538
0.00592136318028;0.6164329128263689;-1.5874430573363947
0.00608584549084;0.5964101855994526;-1.4212161496907594
0.0062503278014;0.5760092416417125;-1.2540879701706495
0.00641481011197;0.5552430183216172;-1.0861645040110859
0.00657929242253;0.5341246846515094;-0.9175522407823828
0.00674377473309;0.512667632936407;-0.7483581068592368
0.00690825704366;0.4908854702811999;-0.5786893976127713
0.00707273935422;0.468792009961631;-0.40865370936860895
0.00723722166478;0.4464012626645338;-0.2383588711740798
0.00740170397535;0.42372742760287924;-0.06791287641785025
0.00756618628591;0.40078488351126845;0.10257618565466711
0.00773066859647;0.37758817952758156;0.27300019848668466
0.00789515090704;0.3541520259665621;0.4432510867727456
0.0080596332176;0.3304912849911928;0.6132208849952544
0.00822411552816;0.3066209611877744;0.7828018058913947
0.00838859783873;0.2825561920506874;0.9518863088069948
0.00855308014929;0.25831223838286654;1.120367167894027
0.00871756245985;0.2339044746180822;1.2881375401084447
0.00888204477042;0.2093483790711605;1.4550910329652715
0.00904652708098;0.18465952412232445;1.6211217720079862
0.00921100939154;0.15985356634188824;1.7861244679493564
0.00937549170211;0.13494623656155638;1.9499944834412255
0.00953997401267;0.10995332989863325;2.1126278994308407
0.00970445632323;0.08489069573946394;2.2739215810616837
0.0098689386338;0.05977422768846161;2.4337732430769905
0.0100334209444;0.034619853489090295;2.592081514684509
0.0101979032549;0.009443524923203678;2.748746003841317
0.0103623855655;-0.01573879230486569;2.9036673609179897
0.010526867876;-0.04091112869304266;3.0567473417016973
0.0106913501866;-0.06605752106865569;3.207888869698302
0.0108558324972;-0.09116202271156759;3.3569960976939344
0.0110203148077;-0.11620871346687649;3.503974468537035
