Mesure49
temps(s);entree;sortie
0.0;1.0;-0.30127176889828605
4.31710413319e-05;0.9996829223075361;-0.30064029850281987
8.63420826638e-05;0.9987318903066703;-0.29981817544313183
0.000129513123996;0.9971475070994674;-0.2988059210729872
0.000172684165328;0.99493077743107;-0.29760417731894584
0.000215855206659;0.992083107052534;-0.2962137062732806
0.000259026247991;0.9886063018293647;-0.29463538971069275
0.000302197289323;0.9845025665963167;-0.2928702285291295
0.000345368330655;0.9797745037591863;-0.29091934211505943
0.000388539371987;0.9744251116444819;-0.2887839676336074
0.000431710413319;0.9684577825980192;-0.2864654592439997
0.000474881454651;0.9618763008336467;-0.2839652872408166
0.000518052495983;0.9546848400334659;-0.28128503712159714
0.000561223537315;0.946887960701069;-0.27842640858138734
0.000604394578647;0.93849060726947;-0.27539121443486947
0.000647565619978;0.9294981049655668;-0.27218137946675597
0.00069073666131;0.9199161564331194;-0.2687989392111765
0.000733907702642;0.9097508381163879;-0.26524603866083335
0.000777078743974;0.899008596406722;-0.26152493090674267
0.000820249785306;0.8876962435545485;-0.25763797570942454
0.000863420826638;0.8758209533493445;-0.2535876380024484
0.00090659186797;0.8633902565703414;-0.24937648632928178
0.000949762909302;0.8504120362108399;-0.2450071912144351
0.000992933950634;0.8368945224791677;-0.24048252346993376
0.00103610499197;0.8228462875794489;-0.23580535243819284
0.0010792760333;0.8082762402754935;-0.2309786441724085
0.00112244707463;0.7931936202412582;-0.2260054595556188
0.00116561811596;0.7776079922014564;-0.22088895235962885
0.00120878915729;0.761529239866037;-0.21563236724502893
0.00125196019862;0.7449675596623766;-0.21023903770357583
0.00129513123996;0.7279334542691597;-0.20471238394424096
0.00133830228129;0.7104377259560488;-0.19905591072426648
0.00138147332262;0.692491469733367;-0.19327320512660437
0.00142464436395;0.6741060663161371;-0.18736793428514897
0.00146781540528;0.6552931749069403;-0.1813438430592039
0.00151098644662;0.6360647258021698;-0.17520475165865923
0.00155415748795;0.6164329128263689;-0.16895455322138525
0.00159732852928;0.5964101855994527;-0.16259721134437796
0.00164049957061;0.5760092416417126;-0.15613675757022236
0.00168367061194;0.5552430183216173;-0.14957728883046834
0.00172684165328;0.5341246846515095;-0.14292296484753952
0.00177001269461;0.5126676329364073;-0.1361780054968229
0.00181318373594;0.4908854702811999;-0.12934668813061162
0.00185635477727;0.468792009961631;-0.12243334486559979
0.0018995258186;0.4464012626645338;-0.1154423598356467
0.00194269685994;0.42372742760287924;-0.10837816641155505
0.00198586790127;0.40078488351126845;-0.10124524438962483
0.0020290389426;0.37758817952758156;-0.09404811715076665
0.00207220998393;0.3541520259665621;-0.08679134879197499
0.00211538102526;0.3304912849911928;-0.07947954123198174
0.00215855206659;0.3066209611877746;-0.07211733129292462
0.00220172310793;0.2825561920506874;-0.06470938775988148
0.00224489414926;0.25831223838286654;-0.057260408420135016
0.00228806519059;0.23390447461808242;-0.04977511708404576
0.00233123623192;0.2093483790711605;-0.04225826058942223
0.00237440727325;0.18465952412232467;-0.03471460579128823
0.00241757831459;0.15985356634188846;-0.027148936538956045
0.00246074935592;0.1349462365615566;-0.019566050642322606
0.00250392039725;0.10995332989863325;-0.011970756829312503
0.00254709143858;0.08489069573946416;-0.004367871696397495
0.00259026247991;0.05977422768846161;0.003237783345874457
0.00263343352125;0.03461985348909052;0.010841385130402392
0.00267660456258;0.0094435249232039;0.018438111792169806
0.00271977560391;-0.01573879230486569;0.02602314582605638
0.00276294664524;-0.04091112869304266;0.03359167714188453
0.00280611768657;-0.06605752106865546;0.041138906114764395
