Mesure37
temps(s);entree;sortie
0.0;1.0;-5.182259660172603
0.000154000335188;0.9996829223075361;-5.129630290406548
0.000308000670376;0.9987318903066703;-5.073747937969143
0.000462001005563;0.9971475070994674;-5.014648040955107
0.000616001340751;0.99493077743107;-4.952368077882383
0.000770001675939;0.992083107052534;-4.886947543924924
0.000924002011127;0.9886063018293647;-4.818427925866625
0.00107800234631;0.9845025665963167;-4.746852675792249
0.0012320026815;0.9797745037591863;-4.672267183532061
0.00138600301669;0.9744251116444819;-4.594718747877615
0.00154000335188;0.9684577825980192;-4.514256546586973
0.00169400368707;0.9618763008336467;-4.430931605198367
0.00184800402225;0.9546848400334659;-4.3447967646720755
0.00200200435744;0.946887960701069;-4.2559066478810506
0.00215600469263;0.93849060726947;-4.164317624971523
0.00231000502782;0.9294981049655667;-4.070087777615568
0.002464005363;0.9199161564331194;-3.9732768621783108
0.00261800569819;0.9097508381163879;-3.8739462718230917
0.00277200603338;0.899008596406722;-3.7721589975786762
0.00292600636857;0.8876962435545485;-3.6679795883931403
0.00308000670376;0.8758209533493445;-3.561474110199819
0.00323400703894;0.8633902565703414;-3.452710104021236
0.00338800737413;0.8504120362108399;-3.3417565431375924
0.00354200770932;0.8368945224791677;-3.2286837893469977
0.00369600804451;0.8228462875794489;-3.1135635483451596
0.0038500083797;0.8082762402754935;-2.996468824252825
0.00400400871488;0.7931936202412581;-2.8774738733198197
0.00415800905007;0.7776079922014563;-2.7566541568350598
0.00431200938526;0.761529239866037;-2.634086293272361
0.00446600972045;0.7449675596623766;-2.5098480097024187
0.00462001005563;0.7279334542691596;-2.384018092501771
0.00477401039082;0.7104377259560488;-2.2566763373899974
0.00492801072601;0.692491469733367;-2.127903498826831
0.0050820110612;0.6741060663161371;-1.9977812388012741
0.00523601139639;0.6552931749069403;-1.866392075045226
0.00539001173157;0.6360647258021696;-1.733819328704399
0.00554401206676;0.6164329128263689;-1.6001470714997819
0.00569801240195;0.5964101855994526;-1.4654600724130988
0.00585201273714;0.5760092416417125;-1.329843743930096
0.00600601307232;0.5552430183216172;-1.1933840878757698
0.00616001340751;0.5341246846515094;-1.0561676408758272
0.0063140137427;0.512667632936407;-0.9182814194790377
0.00646801407789;0.4908854702811999;-0.7798128649752065
0.00662201441308;0.468792009961631;-0.6408497879438152
0.00677601474826;0.4464012626645338;-0.5014803125684695
0.00693001508345;0.42372742760287924;-0.3617928207524731
0.00708401541864;0.40078488351126845;-0.22187589607096703
0.00723801575383;0.37758817952758156;-0.08181826759518311
0.00739201608901;0.3541520259665621;0.05829124637558178
0.0075460164242;0.3304912849911928;0.1983637946385634
0.00770001675939;0.3066209611877746;0.3383105494330003
0.00785401709458;0.2825561920506874;0.4780427627707363
0.00800801742977;0.2583122383828663;0.6174718227162367
0.00816201776495;0.23390447461808242;0.7565093095803178
0.00831601810014;0.20934837907116027;0.8950670519919831
0.00847001843533;0.18465952412232445;1.0330571828127548
0.00862401877052;0.15985356634188824;1.1703921948581073
0.0087780191057;0.13494623656155638;1.306984996390613
0.00893201944089;0.10995332989863325;1.4427489663496376
0.00908601977608;0.08489069573946394;1.5775980092825537
0.00924002011127;0.05977422768846139;1.7114466099426304
0.00939402044646;0.034619853489090295;1.8442098875189954
0.00954802078164;0.009443524923203678;1.975803649464253
0.00970202111683;-0.01573879230486569;2.1061444448856426
0.00985602145202;-0.04091112869304266;2.235149617465872
0.0100100217872;-0.06605752106865569;2.362737357880067
0.0101640221224;-0.09116202271156759;2.4888267556755896
0.0103180224576;-0.11620871346687649;2.6133378505818503
0.0104720227928;-0.14118170984076436;2.736191683217527
0.010626023128;-0.16606517507310384;2.8573103451630977
0.0107800234631;-0.1908433291804217;2.9766170283668734
0.0109340237983;-0.21550045896286182;3.09403607385324
0.0110880241335;-0.24002092796879662;3.2094930197022133
0.0112420244687;-0.2643891864107642;3.322914648269852
0.0113960248039;-0.2885897810264531;3.4342290326196365
0.0115500251391;-0.3126073648784689;3.5433655821353103
0.0117040254743;-0.3364267070866785;3.6502550872863018
0.0118580258095;-0.3600327024869559;3.754829763517332
0.0120120261446;-0.38341038121020066;3.857023294234339
0.0121660264798;-0.40654491817556415;3.9567708728595163
0.012320026815;-0.42942164249185133;4.054009243928744
0.0124740271502;-0.4520260467611475;4.148676743205385
0.0126280274854;-0.4743437962787628;4.2407133367849985
0.0127820278206;-0.4963607381236604;4.330060659166153
0.0129360281558;-0.5180629101336105;4.416662050263235
0.013090028491;-0.5394365497593675;4.500462591337734
0.0132440288262;-0.5604681027922681;4.581409139825271
0.0133980291613;-0.5811442319597027;4.65945036303623
0.0135520294965;-0.6014518253830199;4.734536770708663
0.0137060298317;-0.621378004892496;4.806620746392815
0.0138600301669;-0.6409101341940935;4.875656577647333
0.0140140305021;-0.6600358268828372;4.941600485028079
0.0141680308373;-0.6787429542977179;5.004410649851081
0.0143220311725;-0.6970196532131485;5.06404724071209
0.0144760315077;-0.7148543333620937;5.120472438745872
0.0146300318428;-0.732235684786098;5.173650461609247
0.014784032178;-0.749152685007559;5.22354758617266
0.0149380325132;-0.7655946060196894;5.270132169905874
0.0150920328484;-0.7815510210897404;5.313374670944259
0.0152460331836;-0.7970118113711716;5.353247666822926
